50000 29
100000 30
150000 28
200000 28
250000 29
300000 30
350000 28
400000 28
450000 28
500000 28
550000 27
600000 29
650000 30
700000 30
750000 28
800000 29
850000 28
900000 28
950000 29
1000000 29
1050000 32
1100000 28
1150000 29
1200000 28
1250000 27
1300000 29
1350000 29
1400000 29
1450000 29
1500000 28
1550000 29
1600000 28
1650000 28
1700000 30
1750000 29
1800000 29
1850000 28
1900000 28
1950000 27
2000000 29
2050000 30
2100000 30
2150000 28
2200000 28
2250000 27
2300000 28
2350000 28
2400000 28
2450000 30
2500000 29
2550000 28
2600000 29
2650000 28
2700000 29
2750000 28
2800000 30
2850000 28
2900000 28
2950000 27
3000000 27
3050000 29
3100000 29
3150000 29
3200000 29
3250000 28
3300000 28
3350000 28
3400000 30
3450000 28
3500000 31
3550000 28
3600000 29
3650000 27
3700000 28
3750000 28
3800000 29
3850000 30
3900000 29
3950000 29
4000000 28
4050000 28
4100000 28
4150000 27
4200000 32
4250000 32
4300000 28
4350000 29
4400000 28
4450000 28
4500000 29
4550000 30
4600000 28
4650000 29
4700000 28
4750000 27
4800000 28
4850000 28
4900000 29
4950000 28
5000000 28
5050000 27
5100000 29
5150000 28
5200000 27
5250000 29
5300000 29
5350000 28
5400000 28
5450000 27
5500000 27
5550000 28
5600000 28
5650000 29
5700000 27
5750000 30
5800000 28
5850000 28
5900000 28
5950000 28
6000000 30
6050000 28
6100000 28
6150000 28
6200000 29
6250000 28
6300000 29
6350000 30
6400000 28
6450000 28
6500000 29
6550000 29
6600000 28
6650000 28
6700000 30
6750000 29
6800000 28
6850000 29
6900000 28
6950000 28
7000000 29
7050000 30
7100000 29
7150000 27
7200000 28
7250000 29
7300000 27
7350000 29
7400000 29
7450000 28
7500000 27
7550000 28
7600000 28
7650000 27
7700000 28
7750000 29
7800000 29
7850000 29
7900000 29
7950000 28
8000000 28
8050000 34
8100000 28
8150000 28
8200000 28
8250000 28
8300000 29
8350000 28
8400000 29
8450000 28
8500000 29
8550000 29
8600000 28
8650000 29
8700000 28
8750000 27
8800000 30
8850000 28
8900000 28
8950000 29
9000000 28
9050000 29
9100000 27
9150000 27
9200000 34
9250000 34
9300000 28
9350000 28
9400000 30
9450000 29
9500000 28
9550000 35
9600000 28
9650000 29
9700000 28
9750000 28
9800000 30
9850000 32
9900000 30
9950000 28
10000000 29
